fecha,categoria,segmento,is_weekend,month,promo_active,units_sold,revenue
2024-09-01,Hombre,Hombre,1,9,0,2,111.68
2024-09-01,Hombre,Niños,1,9,0,3,131.88
2024-09-01,Hombre,Unisex,1,9,0,5,183.1
2024-09-01,Niños,Mujer,1,9,0,4,198.42
2024-09-01,Niños,Hombre,1,9,1,2,37.53
2024-09-01,Niños,Niños,1,9,0,1,44.07
2024-09-01,Niños,Unisex,1,9,0,1,37.12
2024-09-01,Accesorios,Mujer,1,9,0,5,204.89
2024-09-01,Accesorios,Hombre,1,9,0,2,69.27
2024-09-01,Accesorios,Niños,1,9,0,2,67.37
2024-09-01,Accesorios,Unisex,1,9,0,5,297.56
2024-09-01,Calzado,Mujer,1,9,0,3,73.53
2024-09-01,Calzado,Hombre,1,9,0,3,51.62
2024-09-01,Calzado,Niños,1,9,0,2,92.17
2024-09-01,Calzado,Unisex,1,9,0,2,31.2
2024-09-02,Mujer,Mujer,0,9,1,3,174.62
2024-09-02,Mujer,Hombre,0,9,0,2,111.33
2024-09-02,Mujer,Niños,0,9,0,4,209.64
2024-09-02,Mujer,Unisex,0,9,1,3,175.8
2024-09-02,Hombre,Mujer,0,9,0,0,0.0
2024-09-02,Hombre,Hombre,0,9,0,2,35.72
2024-09-02,Hombre,Niños,0,9,0,1,45.15
2024-09-02,Hombre,Unisex,0,9,0,0,0.0
2024-09-02,Niños,Mujer,0,9,0,3,148.35
2024-09-02,Niños,Hombre,0,9,0,3,113.74
2024-09-02,Niños,Niños,0,9,0,2,59.02
2024-09-02,Niños,Unisex,0,9,0,3,120.55
2024-09-02,Accesorios,Mujer,0,9,0,2,69.45
2024-09-02,Accesorios,Hombre,0,9,0,2,84.35
2024-09-02,Accesorios,Niños,0,9,0,3,100.21
2024-09-02,Accesorios,Unisex,0,9,0,1,16.41
2024-09-02,Calzado,Mujer,0,9,0,4,141.78
2024-09-02,Calzado,Hombre,0,9,0,1,49.4
2024-09-02,Calzado,Niños,0,9,0,2,44.41
2024-09-02,Calzado,Unisex,0,9,0,2,110.77
2024-09-03,Mujer,Mujer,0,9,0,2,58.3
2024-09-03,Mujer,Hombre,0,9,0,3,119.15
2024-09-03,Mujer,Niños,0,9,1,3,81.6
2024-09-03,Mujer,Unisex,0,9,1,3,179.92
2024-09-03,Hombre,Mujer,0,9,0,2,52.56
2024-09-03,Hombre,Hombre,0,9,0,1,24.26
2024-09-03,Hombre,Niños,0,9,0,1,20.29
2024-09-03,Hombre,Unisex,0,9,0,0,0.0
2024-09-03,Niños,Mujer,0,9,0,2,106.72
2024-09-03,Niños,Hombre,0,9,0,1,38.91
2024-09-03,Niños,Niños,0,9,0,2,31.59
2024-09-03,Niños,Unisex,0,9,1,2,97.39
2024-09-03,Accesorios,Mujer,0,9,0,2,64.57
2024-09-03,Accesorios,Hombre,0,9,0,0,0.0
2024-09-03,Accesorios,Niños,0,9,0,1,40.7
2024-09-03,Accesorios,Unisex,0,9,0,3,88.37
2024-09-03,Calzado,Mujer,0,9,0,2,54.23
2024-09-03,Calzado,Hombre,0,9,1,4,117.2
2024-09-03,Calzado,Niños,0,9,1,4,227.37
2024-09-03,Calzado,Unisex,0,9,0,2,37.74
2024-09-04,Mujer,Mujer,0,9,0,0,0.0
2024-09-04,Mujer,Hombre,0,9,0,2,35.56
2024-09-04,Mujer,Niños,0,9,0,2,110.71
2024-09-04,Mujer,Unisex,0,9,0,2,89.35
2024-09-04,Hombre,Mujer,0,9,0,0,0.0
2024-09-04,Hombre,Hombre,0,9,0,2,102.55
2024-09-04,Hombre,Niños,0,9,0,4,101.44
2024-09-04,Hombre,Unisex,0,9,0,4,234.47
2024-09-04,Niños,Mujer,0,9,0,2,79.8
2024-09-04,Niños,Hombre,0,9,0,0,0.0
2024-09-04,Niños,Niños,0,9,0,1,37.64
2024-09-04,Niños,Unisex,0,9,0,0,0.0
2024-09-04,Accesorios,Mujer,0,9,0,0,0.0
2024-09-04,Accesorios,Hombre,0,9,0,0,0.0
2024-09-04,Accesorios,Niños,0,9,1,1,24.86
2024-09-04,Accesorios,Unisex,0,9,0,2,85.52
2024-09-04,Calzado,Mujer,0,9,1,4,200.35
2024-09-04,Calzado,Hombre,0,9,0,0,0.0
2024-09-04,Calzado,Niños,0,9,0,2,94.25
2024-09-04,Calzado,Unisex,0,9,1,4,225.46
2024-09-05,Mujer,Mujer,0,9,0,2,33.89
2024-09-05,Mujer,Hombre,0,9,0,3,175.67
2024-09-05,Mujer,Niños,0,9,0,3,110.51
2024-09-05,Mujer,Unisex,0,9,0,4,158.99
2024-09-05,Hombre,Mujer,0,9,0,2,99.01
2024-09-05,Hombre,Hombre,0,9,0,1,30.36
2024-09-05,Hombre,Niños,0,9,0,2,47.51
2024-09-05,Hombre,Unisex,0,9,0,4,203.78
2024-09-05,Niños,Mujer,0,9,0,1,22.66
2024-09-05,Niños,Hombre,0,9,0,1,54.34
2024-09-05,Niños,Niños,0,9,0,1,58.96
2024-09-05,Niños,Unisex,0,9,0,0,0.0
2024-09-05,Accesorios,Mujer,0,9,0,3,106.05
2024-09-05,Accesorios,Hombre,0,9,0,3,122.07
2024-09-05,Accesorios,Niños,0,9,0,2,106.17
2024-09-05,Accesorios,Unisex,0,9,0,2,111.7
2024-09-05,Calzado,Mujer,0,9,0,0,0.0
2024-09-05,Calzado,Hombre,0,9,0,3,126.9
2024-09-05,Calzado,Niños,0,9,0,0,0.0
2024-09-05,Calzado,Unisex,0,9,1,3,114.71
2024-09-06,Mujer,Mujer,0,9,0,2,45.56
2024-09-06,Mujer,Hombre,0,9,0,1,55.7
2024-09-06,Mujer,Niños,0,9,0,3,150.55
2024-09-06,Mujer,Unisex,0,9,0,3,158.46
2024-09-06,Hombre,Mujer,0,9,0,3,161.53
2024-09-06,Hombre,Hombre,0,9,0,3,150.3
2024-09-06,Hombre,Niños,0,9,0,1,23.5
2024-09-06,Hombre,Unisex,0,9,0,0,0.0
2024-09-06,Niños,Mujer,0,9,0,2,80.82
2024-09-06,Niños,Hombre,0,9,0,2,100.22
2024-09-06,Niños,Niños,0,9,0,2,67.29
2024-09-06,Niños,Unisex,0,9,0,3,113.69
2024-09-06,Accesorios,Mujer,0,9,0,1,19.68
2024-09-06,Accesorios,Hombre,0,9,0,4,144.25
2024-09-06,Accesorios,Niños,0,9,0,1,37.78
2024-09-06,Accesorios,Unisex,0,9,1,1,57.67
2024-09-06,Calzado,Mujer,0,9,0,2,111.0
2024-09-06,Calzado,Hombre,0,9,0,3,121.97
2024-09-06,Calzado,Niños,0,9,0,4,217.48
2024-09-06,Calzado,Unisex,0,9,0,3,164.0
2024-09-07,Mujer,Mujer,1,9,0,2,39.7
2024-09-07,Mujer,Hombre,1,9,0,3,91.31
2024-09-07,Mujer,Niños,1,9,1,6,330.41
2024-09-07,Mujer,Unisex,1,9,0,2,58.36
2024-09-07,Hombre,Mujer,1,9,0,1,33.57
2024-09-07,Hombre,Hombre,1,9,0,3,73.85
2024-09-07,Hombre,Niños,1,9,0,2,96.96
2024-09-07,Hombre,Unisex,1,9,0,1,17.94
2024-09-07,Niños,Mujer,1,9,0,3,90.5
2024-09-07,Niños,Hombre,1,9,0,2,42.43
2024-09-07,Niños,Niños,1,9,0,4,74.49
2024-09-07,Niños,Unisex,1,9,0,1,16.54
2024-09-07,Accesorios,Mujer,1,9,0,4,127.85
2024-09-07,Accesorios,Hombre,1,9,1,1,50.73
2024-09-07,Accesorios,Niños,1,9,1,2,58.01
2024-09-07,Accesorios,Unisex,1,9,0,5,268.21
2024-09-07,Calzado,Mujer,1,9,0,4,137.01
2024-09-07,Calzado,Hombre,1,9,0,2,88.5
2024-09-07,Calzado,Niños,1,9,0,4,207.64
2024-09-07,Calzado,Unisex,1,9,0,3,158.3
2024-09-08,Mujer,Mujer,1,9,0,4,194.87
2024-09-08,Mujer,Hombre,1,9,1,4,177.55
2024-09-08,Mujer,Niños,1,9,0,5,233.41
2024-09-08,Mujer,Unisex,1,9,1,1,29.07
2024-09-08,Hombre,Mujer,1,9,0,0,0.0
2024-09-08,Hombre,Hombre,1,9,0,2,77.78
2024-09-08,Hombre,Niños,1,9,0,1,36.7
2024-09-08,Hombre,Unisex,1,9,0,2,117.26
2024-09-08,Niños,Mujer,1,9,0,5,270.35
2024-09-08,Niños,Hombre,1,9,0,3,125.04
2024-09-08,Niños,Niños,1,9,0,1,54.87
2024-09-08,Niños,Unisex,1,9,0,5,202.09
2024-09-08,Accesorios,Mujer,1,9,0,3,126.05
2024-09-08,Accesorios,Hombre,1,9,0,3,113.43
2024-09-08,Accesorios,Niños,1,9,0,2,60.57
2024-09-08,Accesorios,Unisex,1,9,0,2,61.07
2024-09-08,Calzado,Mujer,1,9,0,3,92.98
2024-09-08,Calzado,Hombre,1,9,0,3,74.83
2024-09-08,Calzado,Niños,1,9,0,3,66.2
2024-09-08,Calzado,Unisex,1,9,0,2,117.12
2024-09-09,Mujer,Mujer,0,9,0,1,40.52
2024-09-09,Mujer,Hombre,0,9,0,2,48.9
2024-09-09,Mujer,Niños,0,9,0,0,0.0
2024-09-09,Mujer,Unisex,0,9,0,4,120.39
2024-09-09,Hombre,Mujer,0,9,0,4,208.26
2024-09-09,Hombre,Hombre,0,9,0,1,35.17
2024-09-09,Hombre,Niños,0,9,0,0,0.0
2024-09-09,Hombre,Unisex,0,9,0,1,58.9
2024-09-09,Niños,Mujer,0,9,0,2,107.8
2024-09-09,Niños,Hombre,0,9,0,2,93.71
2024-09-09,Niños,Niños,0,9,0,2,57.05
2024-09-09,Niños,Unisex,0,9,0,2,93.02
2024-09-09,Accesorios,Mujer,0,9,0,1,46.72
2024-09-09,Accesorios,Hombre,0,9,0,1,56.71
2024-09-09,Accesorios,Niños,0,9,0,3,103.08
2024-09-09,Accesorios,Unisex,0,9,0,1,21.76
2024-09-09,Calzado,Mujer,0,9,0,0,0.0
2024-09-09,Calzado,Hombre,0,9,0,1,26.58
2024-09-09,Calzado,Niños,0,9,0,4,220.13
2024-09-09,Calzado,Unisex,0,9,0,1,32.94
2024-09-10,Mujer,Mujer,0,9,0,4,166.42
2024-09-10,Mujer,Hombre,0,9,1,2,113.92
2024-09-10,Mujer,Niños,0,9,0,2,47.15
2024-09-10,Mujer,Unisex,0,9,1,2,117.07
2024-09-10,Hombre,Mujer,0,9,0,2,72.01
2024-09-10,Hombre,Hombre,0,9,0,4,94.98
2024-09-10,Hombre,Niños,0,9,0,2,80.06
2024-09-10,Hombre,Unisex,0,9,0,2,44.82
2024-09-10,Niños,Mujer,0,9,0,3,120.14
2024-09-10,Niños,Hombre,0,9,0,0,0.0
2024-09-10,Niños,Niños,0,9,0,2,89.15
2024-09-10,Niños,Unisex,0,9,0,2,75.02
2024-09-10,Accesorios,Mujer,0,9,0,1,37.7
2024-09-10,Accesorios,Hombre,0,9,0,0,0.0
2024-09-10,Accesorios,Niños,0,9,0,0,0.0
2024-09-10,Accesorios,Unisex,0,9,0,1,30.01
2024-09-10,Calzado,Mujer,0,9,0,3,155.49
2024-09-10,Calzado,Hombre,0,9,0,2,63.66
2024-09-10,Calzado,Niños,0,9,0,0,0.0
2024-09-10,Calzado,Unisex,0,9,0,1,30.46
2024-09-11,Mujer,Mujer,0,9,0,4,200.97
2024-09-11,Mujer,Hombre,0,9,0,4,162.22
2024-09-11,Mujer,Niños,0,9,0,0,0.0
2024-09-11,Mujer,Unisex,0,9,0,1,40.62
2024-09-11,Hombre,Mujer,0,9,1,4,98.81
2024-09-11,Hombre,Hombre,0,9,0,2,69.11
2024-09-11,Hombre,Niños,0,9,0,4,180.66
2024-09-11,Hombre,Unisex,0,9,0,2,96.48
2024-09-11,Niños,Mujer,0,9,0,0,0.0
2024-09-11,Niños,Hombre,0,9,0,2,90.71
2024-09-11,Niños,Niños,0,9,0,3,113.16
2024-09-11,Niños,Unisex,0,9,1,2,104.07
2024-09-11,Accesorios,Mujer,0,9,0,2,118.7
2024-09-11,Accesorios,Hombre,0,9,0,3,139.81
2024-09-11,Accesorios,Niños,0,9,0,2,78.53
2024-09-11,Accesorios,Unisex,0,9,0,2,107.55
2024-09-11,Calzado,Mujer,0,9,0,3,128.72
2024-09-11,Calzado,Hombre,0,9,0,5,208.19
2024-09-11,Calzado,Niños,0,9,0,1,39.22
2024-09-11,Calzado,Unisex,0,9,0,0,0.0
2024-09-12,Mujer,Mujer,0,9,0,2,33.41
2024-09-12,Mujer,Hombre,0,9,0,2,50.68
2024-09-12,Mujer,Niños,0,9,0,0,0.0
2024-09-12,Mujer,Unisex,0,9,0,1,25.57
2024-09-12,Hombre,Mujer,0,9,1,4,219.38
2024-09-12,Hombre,Hombre,0,9,0,1,43.41
2024-09-12,Hombre,Niños,0,9,0,1,35.93
2024-09-12,Hombre,Unisex,0,9,0,2,64.72
2024-09-12,Niños,Mujer,0,9,0,0,0.0
2024-09-12,Niños,Hombre,0,9,0,0,0.0
2024-09-12,Niños,Niños,0,9,0,1,21.18
2024-09-12,Niños,Unisex,0,9,0,4,128.41
2024-09-12,Accesorios,Mujer,0,9,0,1,58.1
2024-09-12,Accesorios,Hombre,0,9,0,2,56.21
2024-09-12,Accesorios,Niños,0,9,0,2,93.37
2024-09-12,Accesorios,Unisex,0,9,0,3,156.74
2024-09-12,Calzado,Mujer,0,9,0,4,224.5
2024-09-12,Calzado,Hombre,0,9,0,1,58.48
2024-09-12,Calzado,Niños,0,9,0,4,152.72
2024-09-12,Calzado,Unisex,0,9,0,1,59.12
2024-09-13,Mujer,Mujer,0,9,0,3,129.65
2024-09-13,Mujer,Hombre,0,9,0,3,87.63
2024-09-13,Mujer,Niños,0,9,0,4,163.92
2024-09-13,Mujer,Unisex,0,9,0,1,54.78
2024-09-13,Hombre,Mujer,0,9,0,2,110.71
2024-09-13,Hombre,Hombre,0,9,0,1,42.99
2024-09-13,Hombre,Niños,0,9,0,1,16.48
2024-09-13,Hombre,Unisex,0,9,0,1,23.27
2024-09-13,Niños,Mujer,0,9,0,0,0.0
2024-09-13,Niños,Hombre,0,9,0,1,17.86
2024-09-13,Niños,Niños,0,9,0,4,114.47
2024-09-13,Niños,Unisex,0,9,0,2,99.59
2024-09-13,Accesorios,Mujer,0,9,0,3,172.2
2024-09-13,Accesorios,Hombre,0,9,0,2,114.46
2024-09-13,Accesorios,Niños,0,9,0,1,19.49
2024-09-13,Accesorios,Unisex,0,9,0,2,62.21
2024-09-13,Calzado,Mujer,0,9,0,1,39.99
2024-09-13,Calzado,Hombre,0,9,0,2,85.24
2024-09-13,Calzado,Niños,0,9,0,4,71.67
2024-09-13,Calzado,Unisex,0,9,0,2,90.72
2024-09-14,Mujer,Mujer,1,9,0,3,176.52
2024-09-14,Mujer,Hombre,1,9,0,3,102.18
2024-09-14,Mujer,Niños,1,9,0,5,113.47
2024-09-14,Mujer,Unisex,1,9,0,6,111.5
2024-09-14,Hombre,Mujer,1,9,1,4,239.25
2024-09-14,Hombre,Hombre,1,9,0,0,0.0
2024-09-14,Hombre,Niños,1,9,0,1,15.49
2024-09-14,Hombre,Unisex,1,9,0,4,139.27
2024-09-14,Niños,Mujer,1,9,0,2,118.94
2024-09-14,Niños,Hombre,1,9,0,5,109.29
2024-09-14,Niños,Niños,1,9,0,1,28.96
2024-09-14,Niños,Unisex,1,9,1,1,56.53
2024-09-14,Accesorios,Mujer,1,9,0,2,57.85
2024-09-14,Accesorios,Hombre,1,9,0,3,80.87
2024-09-14,Accesorios,Niños,1,9,0,2,62.05
2024-09-14,Accesorios,Unisex,1,9,0,3,80.2
2024-09-14,Calzado,Mujer,1,9,0,1,50.42
2024-09-14,Calzado,Hombre,1,9,0,1,43.09
2024-09-14,Calzado,Niños,1,9,0,2,30.49
2024-09-14,Calzado,Unisex,1,9,0,3,148.15
2024-09-15,Mujer,Mujer,1,9,0,4,199.12
2024-09-15,Mujer,Hombre,1,9,0,2,83.79
2024-09-15,Mujer,Niños,1,9,0,3,100.62
2024-09-15,Mujer,Unisex,1,9,0,2,68.12
2024-09-15,Hombre,Mujer,1,9,1,3,107.59
2024-09-15,Hombre,Hombre,1,9,0,2,78.99
2024-09-15,Hombre,Niños,1,9,0,2,86.48
2024-09-15,Hombre,Unisex,1,9,1,3,100.79
2024-09-15,Niños,Mujer,1,9,0,5,226.64
2024-09-15,Niños,Hombre,1,9,0,2,64.46
2024-09-15,Niños,Niños,1,9,0,1,45.5
2024-09-15,Niños,Unisex,1,9,0,1,39.99
2024-09-15,Accesorios,Mujer,1,9,0,5,90.12
2024-09-15,Accesorios,Hombre,1,9,0,4,86.91
2024-09-15,Accesorios,Niños,1,9,0,3,173.44
2024-09-15,Accesorios,Unisex,1,9,0,5,142.13
2024-09-15,Calzado,Mujer,1,9,0,1,30.27
2024-09-15,Calzado,Hombre,1,9,0,1,53.83
2024-09-15,Calzado,Niños,1,9,0,3,101.1
2024-09-15,Calzado,Unisex,1,9,0,5,130.37
2024-09-16,Mujer,Mujer,0,9,0,3,102.55
2024-09-16,Mujer,Hombre,0,9,0,4,91.74
2024-09-16,Mujer,Niños,0,9,0,2,67.22
2024-09-16,Mujer,Unisex,0,9,1,2,75.44
2024-09-16,Hombre,Mujer,0,9,0,1,31.56
2024-09-16,Hombre,Hombre,0,9,0,0,0.0
2024-09-16,Hombre,Niños,0,9,0,1,49.16
2024-09-16,Hombre,Unisex,0,9,0,1,25.28
2024-09-16,Niños,Mujer,0,9,0,1,50.22
2024-09-16,Niños,Hombre,0,9,1,3,141.92
2024-09-16,Niños,Niños,0,9,0,0,0.0
2024-09-16,Niños,Unisex,0,9,0,2,49.39
2024-09-16,Accesorios,Mujer,0,9,0,0,0.0
2024-09-16,Accesorios,Hombre,0,9,0,3,56.42
2024-09-16,Accesorios,Niños,0,9,0,2,43.85
2024-09-16,Accesorios,Unisex,0,9,0,3,94.6
2024-09-16,Calzado,Mujer,0,9,0,1,56.97
2024-09-16,Calzado,Hombre,0,9,1,4,228.05
2024-09-16,Calzado,Niños,0,9,0,1,41.8
2024-09-16,Calzado,Unisex,0,9,0,5,295.88
2024-09-17,Mujer,Mujer,0,9,0,1,59.93
2024-09-17,Mujer,Hombre,0,9,0,4,138.51
2024-09-17,Mujer,Niños,0,9,0,3,103.06
2024-09-17,Mujer,Unisex,0,9,0,1,19.58
2024-09-17,Hombre,Mujer,0,9,0,2,83.62
2024-09-17,Hombre,Hombre,0,9,0,2,62.07
2024-09-17,Hombre,Niños,0,9,0,3,48.49
2024-09-17,Hombre,Unisex,0,9,0,2,40.36
2024-09-17,Niños,Mujer,0,9,0,3,64.31
2024-09-17,Niños,Hombre,0,9,0,1,24.69
2024-09-17,Niños,Niños,0,9,0,2,108.59
2024-09-17,Niños,Unisex,0,9,0,1,46.73
2024-09-17,Accesorios,Mujer,0,9,0,1,33.15
2024-09-17,Accesorios,Hombre,0,9,0,3,80.0
2024-09-17,Accesorios,Niños,0,9,0,4,180.87
2024-09-17,Accesorios,Unisex,0,9,0,2,65.2
2024-09-17,Calzado,Mujer,0,9,0,2,39.48
2024-09-17,Calzado,Hombre,0,9,0,0,0.0
2024-09-17,Calzado,Niños,0,9,1,5,115.69
2024-09-17,Calzado,Unisex,0,9,0,3,62.98
2024-09-18,Mujer,Mujer,0,9,0,1,57.63
2024-09-18,Mujer,Hombre,0,9,0,3,139.7
2024-09-18,Mujer,Niños,0,9,0,0,0.0
2024-09-18,Mujer,Unisex,0,9,0,2,42.15
2024-09-18,Hombre,Mujer,0,9,0,3,45.98
2024-09-18,Hombre,Hombre,0,9,0,2,70.19
2024-09-18,Hombre,Niños,0,9,0,2,89.87
2024-09-18,Hombre,Unisex,0,9,0,1,54.71
2024-09-18,Niños,Mujer,0,9,0,1,31.53
2024-09-18,Niños,Hombre,0,9,0,2,80.57
2024-09-18,Niños,Niños,0,9,1,3,59.65
2024-09-18,Niños,Unisex,0,9,0,1,57.45
2024-09-18,Accesorios,Mujer,0,9,0,2,110.22
2024-09-18,Accesorios,Hombre,0,9,0,1,40.13
2024-09-18,Accesorios,Niños,0,9,0,3,121.31
2024-09-18,Accesorios,Unisex,0,9,0,2,84.0
2024-09-18,Calzado,Mujer,0,9,0,0,0.0
2024-09-18,Calzado,Hombre,0,9,0,2,36.99
2024-09-18,Calzado,Niños,0,9,1,3,54.11
2024-09-18,Calzado,Unisex,0,9,0,2,45.73
2024-09-19,Mujer,Mujer,0,9,0,0,0.0
2024-09-19,Mujer,Hombre,0,9,0,2,70.23
2024-09-19,Mujer,Niños,0,9,0,0,0.0
2024-09-19,Mujer,Unisex,0,9,0,1,53.63
2024-09-19,Hombre,Mujer,0,9,0,1,28.55
2024-09-19,Hombre,Hombre,0,9,0,2,106.09
2024-09-19,Hombre,Niños,0,9,0,1,26.89
2024-09-19,Hombre,Unisex,0,9,1,0,0.0
2024-09-19,Niños,Mujer,0,9,0,1,38.38
2024-09-19,Niños,Hombre,0,9,0,1,40.72
2024-09-19,Niños,Niños,0,9,0,2,95.36
2024-09-19,Niños,Unisex,0,9,0,3,130.05
2024-09-19,Accesorios,Mujer,0,9,1,2,114.5
2024-09-19,Accesorios,Hombre,0,9,0,1,57.13
2024-09-19,Accesorios,Niños,0,9,0,2,33.8
2024-09-19,Accesorios,Unisex,0,9,0,1,39.05
2024-09-19,Calzado,Mujer,0,9,0,3,133.95
2024-09-19,Calzado,Hombre,0,9,0,3,86.45
2024-09-19,Calzado,Niños,0,9,0,2,50.76
2024-09-19,Calzado,Unisex,0,9,0,1,55.33
2024-09-20,Mujer,Mujer,0,9,0,2,48.38
2024-09-20,Mujer,Hombre,0,9,0,2,88.69
2024-09-20,Mujer,Niños,0,9,0,3,45.94
2024-09-20,Mujer,Unisex,0,9,1,4,192.87
2024-09-20,Hombre,Mujer,0,9,0,2,30.52
2024-09-20,Hombre,Hombre,0,9,0,2,108.63
2024-09-20,Hombre,Niños,0,9,0,2,78.88
2024-09-20,Hombre,Unisex,0,9,0,2,46.68
2024-09-20,Niños,Mujer,0,9,0,1,49.39
2024-09-20,Niños,Hombre,0,9,0,2,55.7
2024-09-20,Niños,Niños,0,9,0,0,0.0
2024-09-20,Niños,Unisex,0,9,0,3,50.05
2024-09-20,Accesorios,Mujer,0,9,0,1,51.8
2024-09-20,Accesorios,Hombre,0,9,0,3,139.04
2024-09-20,Accesorios,Niños,0,9,0,3,172.39
2024-09-20,Accesorios,Unisex,0,9,0,3,140.76
2024-09-20,Calzado,Mujer,0,9,1,2,90.36
2024-09-20,Calzado,Hombre,0,9,0,1,41.81
2024-09-20,Calzado,Niños,0,9,0,0,0.0
2024-09-20,Calzado,Unisex,0,9,0,3,162.64
2024-09-21,Mujer,Mujer,1,9,0,1,49.06
2024-09-21,Mujer,Hombre,1,9,0,2,40.3
2024-09-21,Mujer,Niños,1,9,0,4,74.78
2024-09-21,Mujer,Unisex,1,9,0,2,43.46
2024-09-21,Hombre,Mujer,1,9,0,3,124.26
2024-09-21,Hombre,Hombre,1,9,0,2,60.13
2024-09-21,Hombre,Niños,1,9,0,2,81.27
2024-09-21,Hombre,Unisex,1,9,0,2,45.61
2024-09-21,Niños,Mujer,1,9,0,3,45.14
2024-09-21,Niños,Hombre,1,9,0,4,150.2
2024-09-21,Niños,Niños,1,9,0,2,49.27
2024-09-21,Niños,Unisex,1,9,0,2,40.51
2024-09-21,Accesorios,Mujer,1,9,0,4,229.74
2024-09-21,Accesorios,Hombre,1,9,0,1,34.53
2024-09-21,Accesorios,Niños,1,9,0,2,51.02
2024-09-21,Accesorios,Unisex,1,9,1,4,171.11
2024-09-21,Calzado,Mujer,1,9,0,3,106.09
2024-09-21,Calzado,Hombre,1,9,0,2,61.79
2024-09-21,Calzado,Niños,1,9,0,3,80.95
2024-09-21,Calzado,Unisex,1,9,0,5,294.83
2024-09-22,Mujer,Mujer,1,9,1,4,105.35
2024-09-22,Mujer,Hombre,1,9,0,2,30.99
2024-09-22,Mujer,Niños,1,9,0,4,65.3
2024-09-22,Mujer,Unisex,1,9,0,3,124.23
2024-09-22,Hombre,Mujer,1,9,0,2,111.8
2024-09-22,Hombre,Hombre,1,9,0,4,211.67
2024-09-22,Hombre,Niños,1,9,0,2,81.14
2024-09-22,Hombre,Unisex,1,9,0,2,70.35
2024-09-22,Niños,Mujer,1,9,0,2,90.41
2024-09-22,Niños,Hombre,1,9,0,2,64.5
2024-09-22,Niños,Niños,1,9,0,4,230.74
2024-09-22,Niños,Unisex,1,9,0,4,70.92
2024-09-22,Accesorios,Mujer,1,9,0,1,49.65
2024-09-22,Accesorios,Hombre,1,9,0,2,112.36
2024-09-22,Accesorios,Niños,1,9,1,4,203.9
2024-09-22,Accesorios,Unisex,1,9,0,1,46.14
2024-09-22,Calzado,Mujer,1,9,0,2,99.45
2024-09-22,Calzado,Hombre,1,9,0,2,116.99
2024-09-22,Calzado,Niños,1,9,0,3,52.06
2024-09-22,Calzado,Unisex,1,9,0,3,116.61
2024-09-23,Mujer,Mujer,0,9,0,2,50.07
2024-09-23,Mujer,Hombre,0,9,0,3,152.47
2024-09-23,Mujer,Niños,0,9,1,2,89.31
2024-09-23,Mujer,Unisex,0,9,0,2,40.55
2024-09-23,Hombre,Mujer,0,9,1,1,33.4
2024-09-23,Hombre,Hombre,0,9,0,0,0.0
2024-09-23,Hombre,Niños,0,9,0,2,61.64
2024-09-23,Hombre,Unisex,0,9,0,2,75.33
2024-09-23,Niños,Mujer,0,9,0,2,100.11
2024-09-23,Niños,Hombre,0,9,0,2,70.02
2024-09-23,Niños,Niños,0,9,0,2,115.08
2024-09-23,Niños,Unisex,0,9,0,1,57.94
2024-09-23,Accesorios,Mujer,0,9,0,1,33.68
2024-09-23,Accesorios,Hombre,0,9,0,3,160.69
2024-09-23,Accesorios,Niños,0,9,0,2,68.12
2024-09-23,Accesorios,Unisex,0,9,0,2,70.6
2024-09-23,Calzado,Mujer,0,9,0,2,32.06
2024-09-23,Calzado,Hombre,0,9,0,1,29.89
2024-09-23,Calzado,Niños,0,9,0,3,61.03
2024-09-23,Calzado,Unisex,0,9,0,1,26.83
2024-09-24,Mujer,Mujer,0,9,0,4,163.76
2024-09-24,Mujer,Hombre,0,9,0,2,101.18
2024-09-24,Mujer,Niños,0,9,0,2,62.94
2024-09-24,Mujer,Unisex,0,9,0,3,85.83
2024-09-24,Hombre,Mujer,0,9,0,2,84.6
2024-09-24,Hombre,Hombre,0,9,0,1,41.31
2024-09-24,Hombre,Niños,0,9,0,3,112.09
2024-09-24,Hombre,Unisex,0,9,0,3,129.12
2024-09-24,Niños,Mujer,0,9,0,3,172.37
2024-09-24,Niños,Hombre,0,9,0,2,113.08
2024-09-24,Niños,Niños,0,9,0,0,0.0
2024-09-24,Niños,Unisex,0,9,0,2,117.36
2024-09-24,Accesorios,Mujer,0,9,0,3,153.99
2024-09-24,Accesorios,Hombre,0,9,0,3,94.96
2024-09-24,Accesorios,Niños,0,9,0,2,111.86
2024-09-24,Accesorios,Unisex,0,9,1,3,97.92
2024-09-24,Calzado,Mujer,0,9,0,2,47.21
2024-09-24,Calzado,Hombre,0,9,0,2,38.52
2024-09-24,Calzado,Niños,0,9,0,3,138.49
2024-09-24,Calzado,Unisex,0,9,0,4,125.53
2024-09-25,Mujer,Mujer,0,9,0,3,164.48
2024-09-25,Mujer,Hombre,0,9,1,4,207.19
2024-09-25,Mujer,Niños,0,9,0,2,118.57
2024-09-25,Mujer,Unisex,0,9,0,3,56.19
2024-09-25,Hombre,Mujer,0,9,0,1,40.54
2024-09-25,Hombre,Hombre,0,9,0,3,149.6
2024-09-25,Hombre,Niños,0,9,0,3,58.02
2024-09-25,Hombre,Unisex,0,9,0,1,26.37
2024-09-25,Niños,Mujer,0,9,1,2,116.89
2024-09-25,Niños,Hombre,0,9,0,1,51.94
